time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.274,-0.76,-0.88,-0.44,1.25
4.284,-0.59,-0.8,-0.49,1.11
4.294,-0.58,-0.81,-0.47,1.1
4.305,-0.71,-0.91,-0.42,1.23
4.315,-0.86,-1.08,-0.39,1.43
4.324,-1.02,-1.31,-0.29,1.68
4.335,-1.17,-1.53,-0.13,1.93
4.345,-1.27,-1.7,0.08,2.12
4.355,-1.27,-1.81,0.26,2.22
4.365,-1.25,-1.82,0.42,2.24
4.375,-1.14,-1.73,0.5,2.13
4.385,-0.92,-1.61,0.51,1.93
4.394,-0.76,-1.48,0.43,1.72
4.405,-0.58,-1.38,0.44,1.56
4.415,-0.44,-1.27,0.49,1.43
4.425,-0.35,-1.24,0.55,1.4
4.435,-0.28,-1.26,0.63,1.43
4.445,-0.17,-1.22,0.73,1.43
4.455,-0.12,-1.26,0.83,1.51
4.465,-0.06,-1.33,0.93,1.62
4.475,-0.01,-1.36,1.05,1.72
4.485,0,-1.37,1.12,1.76
4.495,-0.08,-1.43,1.13,1.82
4.505,-0.15,-1.48,1.04,1.81
4.515,-0.21,-1.56,0.89,1.81
4.525,-0.3,-1.67,0.76,1.86
4.535,-0.37,-1.76,0.77,1.95
4.545,-0.39,-1.84,0.93,2.1
4.555,-0.24,-1.9,1.18,2.25
4.565,-0.07,-1.96,1.45,2.43
4.575,0.01,-1.98,1.69,2.6
4.585,-0.01,-1.96,1.84,2.69
4.595,-0.1,-1.9,1.71,2.55
4.605,-0.1,-1.87,1.34,2.3
4.615,-0.03,-1.85,0.99,2.1
4.625,0.1,-1.86,0.87,2.06
4.635,0.26,-1.94,0.97,2.19
4.645,0.4,-2.14,1.27,2.52
4.655,0.44,-2.39,1.66,2.95
4.665,0.33,-2.58,2.03,3.3
4.675,0.08,-2.69,2.21,3.48
4.685,-0.26,-2.72,2.13,3.47
4.695,-0.63,-2.65,1.73,3.23
4.705,-0.95,-2.46,1.11,2.86
4.715,-1.24,-2.18,0.56,2.57
4.725,-1.42,-1.92,0.01,2.39
4.735,-1.51,-1.64,-0.37,2.26
4.745,-1.57,-1.34,-0.54,2.14
4.755,-1.61,-1.09,-0.49,2.01
4.765,-1.64,-0.9,-0.25,1.89
4.775,-1.65,-0.78,0.13,1.83
4.785,-1.58,-0.78,0.55,1.85
4.795,-1.48,-0.86,0.88,1.93
4.805,-1.45,-0.94,1.17,2.09
4.815,-1.44,-1.03,1.48,2.31
4.825,-1.4,-1.11,1.77,2.52
4.835,-1.4,-1.23,1.96,2.7
4.845,-1.4,-1.4,2.05,2.85
4.855,-1.45,-1.58,2.11,3
4.865,-1.54,-1.71,2.07,3.09
4.875,-1.61,-1.85,1.93,3.12
4.885,-1.66,-1.94,1.66,3.04
4.895,-1.7,-1.91,1.26,2.85
4.905,-1.7,-1.82,0.87,2.64
4.915,-1.7,-1.75,0.55,2.5
4.925,-1.65,-1.66,0.25,2.35
4.935,-1.57,-1.55,0.02,2.2
4.945,-1.45,-1.44,-0.15,2.05
4.955,-1.34,-1.33,-0.26,1.91
4.965,-1.19,-1.23,-0.32,1.74
4.975,-1.03,-1.15,-0.31,1.57
4.985,-0.88,-1.09,-0.28,1.43
4.995,-0.73,-1.02,-0.2,1.27
5.005,-0.56,-1,-0.1,1.15
5.015,-0.42,-1.01,0.01,1.09
5.025,-0.33,-1.07,0.14,1.12
5.035,-0.23,-1.11,0.3,1.18
5.045,-0.09,-1.13,0.42,1.21
5.055,-0.03,-1.13,0.53,1.25
5.065,-0.01,-1.14,0.61,1.3
5.075,-0.04,-1.13,0.63,1.29
5.085,-0.09,-1.04,0.51,1.16
5.095,-0.14,-0.97,0.3,1.02
5.105,-0.14,-0.87,0.04,0.89
5.115,-0.14,-0.76,-0.18,0.79
5.125,-0.08,-0.63,-0.38,0.74
5.136,0.02,-0.5,-0.6,0.78
5.146,0.05,-0.36,-0.75,0.83
5.155,0,-0.19,-0.85,0.87
5.165,-0.04,-0.03,-1,1
5.175,-0.08,0.11,-1.06,1.07
5.185,-0.13,0.21,-1.06,1.08
5.195,-0.14,0.29,-0.93,0.99
5.205,-0.11,0.38,-0.7,0.8
5.215,-0.01,0.43,-0.44,0.61
5.225,0.13,0.46,-0.21,0.52
5.235,0.25,0.45,-0.07,0.52
5.245,0.3,0.48,0.03,0.56
5.255,0.31,0.54,0.1,0.63
5.266,0.31,0.66,0.15,0.75
5.276,0.2,0.84,0.12,0.87
